"","ens_gene","target_id","pval","qval","b","se_b","mean","var","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"6102","WBGene00019741","nhr-201",0.297410449563955,0.817561927398522,0.17362808317195,0.166629214325537,4.02506876364622,0.0126131523303544,0.0180118545773709,-0.0135504308891648,0.0236360880227477,0.0236360880227477
"6103","WBGene00016602","mus-81",0.297562608289449,0.817578245937301,0.0635875231920933,0.0610435623226186,7.13408329838191,0.00568459173295385,0.000563677273528792,0.00502579747802434,0.00489660353539242,0.00502579747802434
"6104","WBGene00044588","ZK1236.9",0.297561957909474,0.817578245937301,0.190641947979556,0.18301464472796,3.76585333737411,0.0262809108305712,0.0218616630975161,-0.00263965668284202,0.0283798771798361,0.0283798771798361
"6105","WBGene00002211","kin-30",0.297471166058433,0.817578245937301,-0.176854888452379,0.169747281110977,3.86396393850064,0.0265535207647245,0.0167836697847831,0.00467911183255861,0.0264375393820702,0.0264375393820702
"6106","WBGene00021856","Y54F10BM.1",0.297613131875319,0.81758314347799,-0.094682480463422,0.0909040025183278,8.0234110306458,0.0126056768406344,0.000326760825695268,0.012068545685083,0.00475916036098295,0.012068545685083
"6107","WBGene00001663","gpa-1",0.29767522993259,0.817619830831711,0.158930136018287,0.152607351806989,4.79692668347287,0.0355244410310877,0.00699334002177221,0.0279401657165408,0.0143583165367738,0.0279401657165408
"6108","WBGene00017674","F21F3.4",0.297832091520328,0.81777790647349,0.0756462334802401,0.0726603550854999,6.35948004044266,0.00805213843330519,0.00153036560443471,0.00638892519729169,0.0061652231799905,0.00638892519729169
"6109","WBGene00006626","tsn-1",0.298367568110433,0.81777790647349,-0.0941368423286734,0.0905213777695385,9.77926374145985,0.0124914673250383,5.58868532297068e-05,0.0122352928967136,0.00606312828729744,0.0122352928967136
"6110","WBGene00003082","lsm-8",0.298067271907288,0.81777790647349,0.061604349075952,0.0592015368954775,7.60192439400897,0.00366038501323931,0.000551770798631971,0.00260054953351533,0.0047054621575479,0.0047054621575479
"6111","WBGene00006751","unc-11",0.298423892409461,0.81777790647349,-0.111394275991867,0.107128501370376,7.60294258170681,0.0174944243841609,0.000499231152928405,0.0167155425558657,0.0047053187671266,0.0167155425558657
"6112","WBGene00002178","jnk-1",0.298497992633524,0.81777790647349,-0.136100652376935,0.130908836667759,4.6315658400586,0.0175768018015768,0.0098475213931033,0.00517721051733236,0.0158581638834559,0.0158581638834559
"6113","WBGene00006556","tbx-37",0.297945087744683,0.81777790647349,0.259127814651938,0.248957842509203,3.2635574952835,0.0765625269419497,0.0500748315898481,0.0204481179652305,0.0428951794304072,0.0428951794304072
"6114","WBGene00000217","asp-4",0.298446488386377,0.81777790647349,0.104713886450417,0.100708642686874,9.2738320723597,0.0154601762588645,8.9656606353968e-05,0.0151236894613948,0.00552020763308595,0.0151236894613948
"6115","WBGene00013652","sams-2",0.298492035157331,0.81777790647349,0.224577945165632,0.216008333207472,3.96765638760952,0.0711220960545297,0.0353630964295854,0.03462630359302,0.0245859756906784,0.03462630359302
"6116","WBGene00000890","sig-7",0.298170616606324,0.81777790647349,0.0611739226198408,0.0588004744596571,7.68681427669454,0.00173994113118453,0.000487311254482897,0.00028427185623591,0.00469893244053828,0.00469893244053828
"6117","WBGene00008073","C43F9.5",0.297999446656611,0.81777790647349,0.241362014379035,0.231915386748182,3.36584596601447,0.0509776397211855,0.0415624249062821,0.000313766500785413,0.0391146950095565,0.0391146950095565
"6118","WBGene00013272","aqp-12",0.298247355017797,0.81777790647349,0.50293928268341,0.483502846616313,1.854028369789,0.13916701384716,0.171161970754263,-0.0920586742201011,0.179500533274854,0.179500533274854
"6119","WBGene00013131","Y52B11C.1",0.298512824689232,0.81777790647349,-0.0868289458902545,0.0835192558914314,5.90653600564331,0.00875681049180896,0.00286360545890813,0.00525518296419849,0.00759959369807947,0.00759959369807947
"6120","WBGene00021579","clec-73",0.298239894619924,0.81777790647349,-0.129705838477306,0.124691341418858,5.78090014968498,0.0237045981103313,0.00293503883198862,0.0203868571052626,0.00812193485874897,0.0203868571052626
"6121","WBGene00013224","Y55D9A.2",0.297940697669288,0.81777790647349,0.0611954478016673,0.0587931798994791,7.53505999475736,0.00490011851312968,0.000466513451920641,0.00425430362762405,0.00471844355211813,0.00471844355211813
"6122","WBGene00018318","F41H10.5",0.298365083106266,0.81777790647349,0.173665440885475,0.166994704100147,3.97289020223035,0.0425125830443787,0.0149753499804447,0.0268554968157988,0.0244973158233776,0.0268554968157988
"6123","WBGene00002179","jph-1",0.298122204034234,0.81777790647349,-0.0652620618822583,0.0627237154052955,6.87771767546378,0.00561226980758207,0.000752872611854864,0.0046652883772014,0.0051485240995119,0.0051485240995119
"6124","WBGene00015820","C16A11.7",0.298628781869787,0.817961983521196,0.134018825291366,0.128941321316548,4.79184184100283,0.0218645904852857,0.0105372821396435,0.0100580638922845,0.0144015143746425,0.0144015143746425
"6125","WBGene00006452","heh-1",0.298745249534656,0.818147398480706,0.0893531671315082,0.0859886119695638,7.7515105401175,0.0112680462090721,0.000487035988613492,0.0106040260940648,0.00470078815800912,0.0106040260940648
"6126","WBGene00018593","F48B9.8",0.298835217368382,0.818260191991062,0.0861011922382404,0.0828745174579409,5.85219334689051,0.00886535475140236,0.00248465244423793,0.00581701025569755,0.0078176260215919,0.0078176260215919
"6127","WBGene00013422","Y66A7A.2",0.298981011278327,0.818525784753166,0.0895401477667058,0.086210603606177,6.3223698984051,0.0113239532275947,0.00144982955619761,0.00969857270501447,0.00626377175253187,0.00969857270501447
"6128","WBGene00017159","F01F1.2",0.299110282603969,0.818746064033775,0.0636371587722539,0.0612872083714996,7.60345263613054,0.00572225268494746,0.00043491358173907,0.00519926928321834,0.00470524755555985,0.00519926928321834
"6129","WBGene00000819","csp-1",0.299188579872744,0.818826764363749,-0.282462883555894,0.272076362830639,2.80527929463004,0.0977833410124101,0.0442655794964098,0.0480441165490858,0.0667727413203149,0.0667727413203149
"6130","WBGene00020695","T22F3.2",0.29929744124298,0.818991073313174,-0.0835659226643184,0.0805112317124233,7.30192451562348,0.00987344914744341,0.00113447003285911,0.00858861761491815,0.00479774464518067,0.00858861761491815
"6131","WBGene00004444","rpl-30",0.299465090925117,0.819042699066921,-0.0652011003840278,0.0628395181441527,9.62067154781681,0.00157479017050194,4.86480105397731e-05,0.000325645893354509,0.00587455955034418,0.00587455955034418
"6132","WBGene00021789","nol-6",0.299911994652981,0.819042699066921,-0.163673640301943,0.157891323410159,7.05727315174371,0.0379523221687607,0.0010718444175594,0.0363226605947579,0.0049575596156844,0.0363226605947579
"6133","WBGene00001481","fog-1",0.299902305785536,0.819042699066921,-0.0938827532291883,0.0905642164595064,6.57456706589016,0.0094718857230761,0.00664310922219267,0.00189150867394285,0.00565970673219381,0.00565970673219381
"6134","WBGene00009385","sas-5",0.299535326247259,0.819042699066921,-0.0691226376854075,0.0666287001516534,8.33757651251044,0.00676064213285511,0.000378277995225899,0.00628079753062251,0.0048868611046907,0.00628079753062251
"6135","WBGene00003233","mgl-2",0.299847798902305,0.819042699066921,0.112570929951589,0.108579563220843,5.16380035330463,0.0161969069225438,0.00608432692740892,0.00940972637445869,0.0115999553964346,0.0115999553964346
"6136","WBGene00195166","W05B10.6",0.299439369104481,0.819042699066921,-0.430301878929591,0.414694282849351,2.14474597847572,0.150804878162113,0.125921949094837,-0.00685074152107208,0.13203507324707,0.13203507324707
"6137","WBGene00015178","B0416.2",0.29949728669895,0.819042699066921,-0.406778624217335,0.392071231819343,2.51151038339245,0.181560824950926,0.140539094670342,0.0243611180982597,0.0900406815601639,0.0900406815601639
"6138","WBGene00001136","eat-5",0.299663377671494,0.819042699066921,0.209766726565925,0.202251947585559,4.09598869092221,0.0622876442348369,0.0194620014672409,0.0418967739859865,0.0225262005364488,0.0418967739859865
"6139","WBGene00003808","npr-2",0.299999384619575,0.819042699066921,0.17576918984189,0.16959021951833,4.01670911841613,0.0403849395981276,0.0193698793239483,0.0195257421370834,0.0237713845104649,0.0237713845104649
"6140","WBGene00018939","fbxa-190",0.299999901220172,0.819042699066921,0.154692969798118,0.149255070079359,4.36303133171803,0.0339114656047615,0.0132973820854445,0.020118231831147,0.018829615164683,0.020118231831147
